Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/120,1,0,5.608079000012367,5.608079000012367,5.608079000012367,5.608079000012367,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/121,1,0,5.164087999673939,5.164087999673939,5.164087999673939,5.164087999673939,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/122,1,0,5.653714999880322,5.653714999880322,5.653714999880322,5.653714999880322,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/123,1,0,5.454110999835393,5.454110999835393,5.454110999835393,5.454110999835393,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/124,1,0,7.551958000021841,7.551958000021841,7.551958000021841,7.551958000021841,51.0,0.0011136522204502012,0.0,8,8,8,8,8,8,8,8,8,8,8
PUT,/criminal/125,1,0,4.4564640002136,4.4564640002136,4.4564640002136,4.4564640002136,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/126,1,0,5.788195999684831,5.788195999684831,5.788195999684831,5.788195999684831,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/127,1,0,3.391771000224253,3.391771000224253,3.391771000224253,3.391771000224253,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/128,1,0,3.7911580002401024,3.7911580002401024,3.7911580002401024,3.7911580002401024,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/129,1,0,3.9275330000236863,3.9275330000236863,3.9275330000236863,3.9275330000236863,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/13,1,0,5.662310999923648,5.662310999923648,5.662310999923648,5.662310999923648,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/130,1,0,5.817001000195887,5.817001000195887,5.817001000195887,5.817001000195887,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/131,1,0,5.688118999842118,5.688118999842118,5.688118999842118,5.688118999842118,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/132,1,0,6.14853100023538,6.14853100023538,6.14853100023538,6.14853100023538,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/133,1,0,5.706483999802003,5.706483999802003,5.706483999802003,5.706483999802003,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/134,1,0,4.905273000076704,4.905273000076704,4.905273000076704,4.905273000076704,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/135,1,0,6.047332000434835,6.047332000434835,6.047332000434835,6.047332000434835,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/136,1,0,5.9873789996345295,5.9873789996345295,5.9873789996345295,5.9873789996345295,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/137,1,0,6.31862899990665,6.31862899990665,6.31862899990665,6.31862899990665,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/138,1,0,5.210284999975556,5.210284999975556,5.210284999975556,5.210284999975556,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/139,1,0,5.1197449997744116,5.1197449997744116,5.1197449997744116,5.1197449997744116,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/14,1,0,4.3860310001946345,4.3860310001946345,4.3860310001946345,4.3860310001946345,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/140,1,0,5.365365000216116,5.365365000216116,5.365365000216116,5.365365000216116,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/141,1,0,5.481702999986737,5.481702999986737,5.481702999986737,5.481702999986737,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/142,1,0,4.351967999809858,4.351967999809858,4.351967999809858,4.351967999809858,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/143,1,0,5.238958000063576,5.238958000063576,5.238958000063576,5.238958000063576,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/144,1,0,7.383062999906542,7.383062999906542,7.383062999906542,7.383062999906542,51.0,0.0011136522204502012,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/145,1,0,6.964228000015282,6.964228000015282,6.964228000015282,6.964228000015282,51.0,0.0011136522204502012,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/146,1,0,7.605709000017669,7.605709000017669,7.605709000017669,7.605709000017669,51.0,0.0011136522204502012,0.0,8,8,8,8,8,8,8,8,8,8,8
PUT,/criminal/147,1,0,5.5536579998261,5.5536579998261,5.5536579998261,5.5536579998261,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/148,1,0,5.70913899991865,5.70913899991865,5.70913899991865,5.70913899991865,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/149,1,0,5.557505000069796,5.557505000069796,5.557505000069796,5.557505000069796,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/15,1,0,4.822338000394666,4.822338000394666,4.822338000394666,4.822338000394666,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/150,1,0,7.224826000310713,7.224826000310713,7.224826000310713,7.224826000310713,51.0,0.0011136522204502012,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/151,1,0,5.531775999770616,5.531775999770616,5.531775999770616,5.531775999770616,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/152,1,0,5.683780999788723,5.683780999788723,5.683780999788723,5.683780999788723,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/153,1,0,9.981598000194936,9.981598000194936,9.981598000194936,9.981598000194936,51.0,0.0011136522204502012,0.0,10,10,10,10,10,10,10,10,10,10,10
PUT,/criminal/154,1,0,5.522428999938711,5.522428999938711,5.522428999938711,5.522428999938711,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/155,1,0,4.81092699965302,4.81092699965302,4.81092699965302,4.81092699965302,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/156,1,0,5.490668999755144,5.490668999755144,5.490668999755144,5.490668999755144,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/157,1,0,5.451425999581261,5.451425999581261,5.451425999581261,5.451425999581261,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/158,1,0,5.177333000119688,5.177333000119688,5.177333000119688,5.177333000119688,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/159,1,0,5.5747460000930005,5.5747460000930005,5.5747460000930005,5.5747460000930005,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/16,1,0,5.516357000033167,5.516357000033167,5.516357000033167,5.516357000033167,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/160,1,0,5.485729999691102,5.485729999691102,5.485729999691102,5.485729999691102,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/161,1,0,5.432861999906891,5.432861999906891,5.432861999906891,5.432861999906891,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
